Date,income,savings,rent,transportation,entertainment,debt_payments,insurance
3/26/2023,$29394.03,$38278.43,$34121.65,$13188.07,$24349.15,$17924.67,$13097.39
4/22/2023,$33119.45,$27170.98,$26855.74,$14168.66,$36660.64,$25478.84,$25136.63
8/10/2023,$26681.97,$21792.82,$7782.64,$43752.34,$34940.75,$39036.42,$28031.31
12/3/2022,$20417.11,$24853.99,$47542.94,$13556.88,$11166.85,$46710.02,$32468.48
3/5/2023,$14875.09,$37255.90,$48652.55,$46839.28,$41178.87,$1894.23,$17530.72
12/18/2022,$41831.24,$44154.26,$42.22,$18025.00,$25226.34,$12132.91,$3001.02
1/22/2023,$8267.55,$37589.94,$11212.19,$24426.74,$5312.87,$7335.17,$43929.27
3/14/2023,$36397.49,$6405.89,$10554.12,$9773.45,$16814.43,$49856.82,$9971.08
4/20/2023,$21087.45,$275.30,$14587.48,$21152.98,$21070.10,$43040.11,$44899.03
10/2/2022,$26132.53,$31763.76,$3866.66,$2720.07,$38216.54,$41401.28,$27180.59
12/9/2022,$31627.92,$22738.77,$33796.79,$49208.63,$37149.51,$33247.47,$34400.36
2/27/2023,$47121.92,$22227.53,$40944.93,$31080.02,$21588.16,$49938.44,$39156.33
1/29/2023,$25209.44,$48978.05,$17580.85,$46125.20,$34749.85,$9409.09,$42158.72
3/5/2023,$22074.92,$47487.65,$38646.14,$16905.55,$3020.02,$7327.65,$37859.16
12/27/2022,$12330.26,$24337.30,$22976.91,$18849.80,$29609.99,$17228.58,$35627.52
8/26/2022,$10246.53,$26060.98,$23556.84,$18467.01,$15613.65,$24037.10,$22270.65
5/24/2023,$46509.41,$15044.79,$15839.77,$23306.73,$37989.35,$27777.96,$31753.33
3/10/2023,$49184.57,$28459.34,$10052.66,$33934.06,$3038.02,$18040.47,$49463.96
11/10/2022,$4388.52,$34722.87,$39047.64,$46829.22,$4211.04,$43682.07,$2237.20
3/13/2023,$29418.23,$13327.98,$49650.70,$35129.50,$48600.17,$36240.76,$14996.50
9/25/2022,$32096.89,$41112.72,$24092.29,$26359.09,$39366.18,$24378.02,$3849.19
5/15/2023,$9425.69,$40223.23,$45671.94,$49867.05,$36510.06,$34131.25,$39215.98
3/13/2023,$35815.39,$35732.02,$34591.39,$34925.90,$4076.07,$38523.69,$18230.36
1/17/2023,$40458.61,$29982.29,$19836.30,$19330.61,$49306.07,$33973.00,$21257.41
2/14/2023,$11170.46,$5082.93,$17393.02,$29013.58,$2356.76,$17601.58,$40777.73
4/7/2023,$17657.36,$878.70,$34.33,$22130.01,$4500.82,$44543.65,$9854.47
6/18/2023,$42284.47,$18404.54,$8422.72,$21441.77,$3252.40,$10087.46,$27122.42
3/14/2023,$21434.05,$15429.17,$42754.47,$45255.93,$21544.97,$20115.28,$18900.85
8/1/2023,$43119.83,$36575.17,$14160.18,$9468.78,$27505.16,$37482.20,$14132.35
2/3/2023,$9150.91,$3620.41,$10584.79,$15514.49,$8457.03,$22641.12,$49491.95
10/9/2022,$37566.38,$45504.81,$36949.39,$22552.39,$35982.95,$34452.97,$18863.11
11/7/2022,$14222.16,$42458.94,$6333.40,$10450.12,$32551.80,$25448.54,$6355.71
9/2/2022,$15117.87,$33286.67,$21876.90,$13445.20,$30198.54,$7542.97,$38779.10
5/26/2023,$33907.51,$1993.01,$36822.02,$12222.67,$18740.80,$41670.79,$30256.98
3/24/2023,$38369.83,$10525.16,$46096.66,$34727.91,$3278.69,$23989.67,$27189.68
9/28/2022,$13163.19,$25178.55,$47702.85,$43305.41,$28380.94,$14110.12,$27270.40
6/22/2023,$19288.99,$27925.47,$20824.20,$24149.90,$27657.94,$30141.32,$49788.23
5/6/2023,$17337.58,$11875.32,$5984.39,$2059.96,$12381.04,$17912.60,$9309.29
5/14/2023,$47676.89,$32714.36,$46175.47,$12538.42,$35304.00,$3750.24,$17497.08
3/25/2023,$3824.96,$11319.95,$13674.11,$13222.84,$34626.83,$5139.66,$48959.00
11/24/2022,$24915.73,$33028.32,$28558.38,$5796.66,$29708.37,$33483.07,$46397.54
3/7/2023,$9110.99,$39963.62,$44419.48,$6110.18,$48130.28,$34150.63,$165.11
3/17/2023,$13152.54,$29391.24,$34299.89,$34808.63,$11685.40,$2163.32,$17718.16
11/28/2022,$23190.31,$42916.51,$6322.17,$42781.24,$24180.49,$31131.90,$44117.90
3/11/2023,$7209.93,$32307.94,$41050.85,$30514.73,$46014.53,$5839.66,$18039.28
5/19/2023,$9255.32,$7354.43,$21918.75,$30278.37,$25662.64,$30652.56,$27073.35
11/24/2022,$5404.68,$10729.06,$2247.64,$5883.73,$2170.15,$22079.78,$6180.41
2/11/2023,$26245.27,$3267.63,$39528.07,$18153.80,$28008.37,$40284.29,$12133.11
4/10/2023,$22224.11,$20117.99,$19336.74,$17307.60,$14768.91,$13030.60,$35029.65
2/26/2023,$27864.37,$46831.56,$30014.13,$7684.96,$7246.84,$1404.55,$24369.06
4/11/2023,$19312.00,$40158.61,$12950.17,$37372.96,$8130.00,$18774.24,$47010.98
8/18/2022,$25895.81,$49533.15,$7154.17,$4695.48,$9031.47,$42487.08,$36551.48
5/21/2023,$13651.11,$21994.73,$43314.20,$7901.42,$38848.64,$9913.60,$17146.58
12/24/2022,$23138.96,$33953.92,$45001.23,$9941.88,$36501.06,$9399.66,$20034.96
4/9/2023,$45558.82,$29509.39,$7804.88,$42070.62,$28592.99,$9626.51,$5607.15
7/22/2023,$16231.48,$14653.34,$9480.13,$15364.02,$21284.19,$35447.64,$36154.56
7/13/2023,$14511.52,$32402.77,$37847.72,$9185.01,$248.50,$4389.70,$24290.26
2/28/2023,$13310.28,$4029.21,$36038.33,$25590.74,$16283.08,$1211.52,$27197.64
12/15/2022,$28534.27,$15463.12,$29931.55,$29546.45,$820.48,$811.13,$45962.68
10/21/2022,$40140.53,$33779.27,$46840.87,$43604.85,$47542.92,$15664.72,$34454.94
3/23/2023,$23623.90,$10037.98,$24089.95,$4957.28,$2761.24,$27542.10,$22000.77
11/21/2022,$34888.01,$29527.71,$35548.56,$17388.17,$25492.03,$258.10,$12857.26
8/12/2023,$46013.62,$38049.90,$6043.09,$42277.45,$17603.88,$10908.98,$4919.52
1/31/2023,$26447.58,$22686.61,$506.22,$40977.91,$42394.06,$1130.31,$1161.95
10/24/2022,$17158.00,$46021.45,$18956.39,$33311.14,$1866.37,$26589.29,$8383.67
10/20/2022,$11212.84,$26257.03,$4733.86,$35702.68,$25529.18,$39498.29,$4427.94
10/7/2022,$10027.58,$15388.23,$1072.29,$46190.36,$22947.92,$4364.81,$7341.77
5/23/2023,$35800.21,$12600.90,$17659.86,$10080.15,$25539.44,$2653.40,$34069.49
12/9/2022,$44870.28,$5355.73,$13435.06,$23590.81,$13301.18,$46619.02,$23310.83
11/6/2022,$11947.52,$25641.05,$35264.97,$9851.61,$21682.08,$30186.36,$15142.78
11/20/2022,$26554.43,$20929.04,$19262.64,$36656.41,$31438.03,$40129.23,$13007.39
10/27/2022,$20820.81,$26465.52,$1228.85,$9081.06,$46741.08,$26987.90,$5325.66
1/8/2023,$15641.54,$29293.08,$7709.63,$25458.91,$21472.48,$41438.16,$8542.54
8/5/2023,$35600.04,$37937.66,$3349.83,$4906.42,$39411.87,$20367.61,$46355.33
4/28/2023,$15224.10,$14285.70,$26853.02,$36017.38,$37490.27,$19093.19,$49817.27
5/22/2023,$8368.27,$33789.96,$32120.23,$8344.09,$20574.52,$23357.95,$37624.59
4/24/2023,$33590.32,$37583.83,$22180.83,$39763.36,$3862.85,$47520.40,$11040.49
7/6/2023,$37585.96,$41146.02,$36389.31,$1344.24,$10727.13,$8028.53,$6988.31
4/11/2023,$35464.18,$5950.45,$43705.16,$21071.06,$45111.12,$45314.00,$1104.69
2/21/2023,$39916.70,$36393.37,$42122.45,$49570.50,$37898.88,$39796.09,$2044.17
8/18/2022,$37573.42,$27602.33,$13194.01,$18049.33,$16106.87,$16809.69,$12689.53
6/10/2023,$12694.93,$39625.16,$13487.14,$35901.91,$47123.65,$29951.85,$24360.24
4/10/2023,$8728.16,$12527.34,$30535.39,$44930.27,$12733.54,$26419.93,$35487.04
1/1/2023,$33697.09,$11345.42,$18414.85,$3442.41,$13503.66,$18260.05,$14669.85
1/6/2023,$36304.89,$42631.64,$16707.25,$48556.08,$33633.71,$8545.24,$41439.43
1/18/2023,$24231.44,$4274.20,$36518.34,$44125.68,$5679.16,$9478.55,$49886.30
3/1/2023,$4900.61,$21805.24,$19659.08,$15992.63,$32089.23,$34421.37,$40218.47
9/22/2022,$40577.17,$15770.66,$1263.61,$3088.22,$16914.56,$839.20,$37599.30
7/29/2023,$48112.69,$24303.11,$34665.74,$20687.50,$4140.69,$49489.60,$10397.27
4/17/2023,$7978.13,$39066.14,$28169.50,$35724.64,$22950.86,$24697.03,$4765.78
10/29/2022,$35030.84,$11086.23,$3316.88,$49661.39,$34529.95,$25869.46,$3819.15
9/11/2022,$35963.50,$24474.07,$15151.68,$1287.46,$27254.34,$4260.68,$18189.16
5/31/2023,$49514.49,$38559.33,$21533.77,$17769.11,$14881.16,$7061.25,$33831.40
6/19/2023,$18709.24,$3008.70,$4808.91,$6597.93,$4365.96,$31033.10,$1212.37
1/30/2023,$36384.31,$33992.74,$31328.13,$2867.70,$1661.18,$18631.23,$27247.07
5/19/2023,$5610.03,$15377.96,$24900.89,$23398.48,$35147.73,$27030.59,$25483.23
12/21/2022,$12190.91,$12437.01,$743.15,$46554.22,$34946.97,$48456.15,$15355.15
5/11/2023,$26027.48,$7589.20,$29420.61,$17869.37,$31576.01,$6722.88,$5553.83
7/12/2023,$42788.56,$41195.64,$19590.18,$38154.76,$38297.40,$31088.59,$11052.41
11/11/2022,$37782.01,$7363.04,$22735.35,$18003.60,$1508.19,$31285.08,$4978.87
10/11/2022,$12.23,$49359.69,$28440.21,$20943.48,$1850.62,$29990.81,$18424.92
7/30/2023,$47643.56,$14431.80,$46988.25,$20995.59,$14793.39,$49263.62,$44858.27
9/11/2022,$14400.82,$24514.84,$30389.46,$40978.61,$48049.07,$20844.25,$46602.14
10/10/2022,$1211.98,$29700.27,$10746.39,$25166.37,$49650.13,$43852.43,$33201.01
10/14/2022,$5913.78,$4019.16,$6768.29,$21229.49,$10425.25,$44506.09,$45709.99
6/23/2023,$38498.48,$23703.61,$23106.90,$1525.21,$17240.64,$12556.46,$11623.27
3/16/2023,$7009.92,$4984.18,$20834.79,$10887.62,$6692.73,$3052.63,$12206.01
7/25/2023,$550.89,$38311.79,$30633.98,$14394.65,$16968.13,$38172.88,$41481.38
4/7/2023,$41376.70,$43680.11,$41583.77,$16939.42,$22455.20,$44699.40,$48139.70
7/29/2023,$19749.62,$7433.40,$22076.63,$18255.34,$36588.16,$44508.57,$9722.99
8/20/2022,$38838.54,$46770.58,$7661.11,$42333.24,$37895.42,$29326.86,$18970.46
11/22/2022,$42395.18,$38877.22,$10495.19,$28045.76,$30655.50,$19036.18,$16368.06
10/22/2022,$21270.17,$43101.74,$28525.36,$4586.52,$15914.55,$13037.61,$48329.48
12/19/2022,$1461.13,$11062.04,$5119.52,$21639.41,$43461.69,$28926.25,$15874.15
1/28/2023,$6346.76,$7468.69,$48244.13,$27780.36,$28671.53,$17174.49,$10083.89
9/4/2022,$36432.09,$28009.04,$4616.56,$46441.19,$39375.84,$21609.95,$6647.88
5/2/2023,$15442.31,$39588.75,$27591.67,$13785.88,$6615.09,$19763.60,$11248.29
1/17/2023,$21515.02,$20517.35,$19688.93,$48682.74,$43197.05,$42366.15,$29184.69
9/29/2022,$9436.30,$18829.42,$18440.34,$18108.01,$46198.76,$26310.97,$14339.65
2/12/2023,$25767.11,$46630.30,$44298.00,$10809.83,$29018.74,$47516.93,$24687.18
3/21/2023,$25698.85,$2836.11,$11662.49,$45027.92,$44079.59,$8757.49,$22396.22
12/3/2022,$14757.06,$8054.84,$14731.70,$33250.38,$3611.93,$41249.77,$27492.46
2/8/2023,$36249.01,$21389.14,$26498.82,$47314.83,$13019.59,$43436.81,$9720.17
4/26/2023,$29125.80,$28964.20,$32998.62,$2076.76,$17554.84,$43313.56,$49581.72
9/14/2022,$23457.32,$28828.74,$27492.19,$44856.26,$11314.64,$8382.39,$41501.41
10/19/2022,$38433.24,$17514.41,$21278.74,$14991.65,$20423.88,$21546.35,$27905.93
8/9/2023,$27735.83,$14291.78,$33456.05,$7315.11,$6636.33,$20248.49,$6414.35
2/14/2023,$36283.32,$20763.91,$33560.77,$1869.46,$31800.85,$21933.86,$37715.18
6/13/2023,$25590.46,$39995.76,$6814.20,$14098.52,$47095.75,$45910.93,$10966.10
1/23/2023,$32050.09,$9005.38,$29143.79,$17729.58,$16281.35,$24833.72,$39251.41
7/31/2023,$12305.91,$2716.73,$36461.52,$43785.27,$6003.68,$47638.50,$16132.63
6/28/2023,$12631.08,$46381.31,$10046.42,$49126.74,$36515.31,$37721.33,$31147.30
12/25/2022,$37576.77,$36085.99,$10305.21,$38333.21,$27196.47,$17365.52,$20594.22
1/17/2023,$44156.74,$1434.02,$32725.09,$32529.82,$27280.42,$35879.08,$32970.17
7/10/2023,$16078.86,$8193.36,$40640.77,$27615.56,$43847.03,$34702.66,$33081.84
7/14/2023,$10492.40,$28973.64,$6036.30,$29018.75,$39054.01,$33702.61,$48808.62
9/22/2022,$36577.06,$19149.44,$29506.69,$5795.06,$19012.33,$39196.62,$7038.93
12/7/2022,$34271.80,$37010.06,$30066.15,$35749.23,$34424.39,$6356.83,$6152.88
9/6/2022,$39920.61,$48035.21,$12088.45,$408.94,$24512.55,$26608.70,$33548.40
11/1/2022,$22862.27,$23778.91,$31563.84,$28104.44,$46939.54,$32930.20,$20186.51
8/18/2022,$980.30,$44249.62,$9324.46,$43687.79,$31559.52,$17895.79,$20752.69
6/25/2023,$46179.32,$17784.35,$15863.03,$38369.19,$6472.68,$9278.08,$43832.88
10/30/2022,$5763.40,$16346.55,$35378.40,$27292.29,$31334.57,$43436.15,$35455.05
11/15/2022,$20954.60,$2567.67,$21842.13,$38239.57,$36634.49,$20508.63,$18018.32
7/8/2023,$17692.87,$5867.63,$41993.63,$32615.78,$13019.36,$13355.00,$17395.78
12/9/2022,$26882.01,$22936.55,$39982.84,$45545.42,$15604.65,$26850.12,$17476.83
11/15/2022,$32058.44,$13614.37,$44466.77,$39029.21,$23773.90,$13909.86,$7338.74
2/11/2023,$23123.00,$17182.02,$36613.60,$37833.00,$10778.43,$8426.84,$33549.51
2/9/2023,$24262.67,$15843.17,$41330.24,$19146.90,$6869.61,$13626.47,$44027.09
12/18/2022,$1991.48,$19205.51,$36661.98,$43534.01,$21982.32,$24760.77,$1784.44
5/16/2023,$44090.44,$9769.15,$17021.00,$34821.03,$30135.08,$12816.84,$74.47
12/28/2022,$33871.17,$27753.96,$7800.31,$13431.72,$28215.87,$19014.00,$2576.63
1/31/2023,$44284.21,$45868.09,$34357.66,$3461.22,$42461.75,$13228.89,$42.67
3/25/2023,$16105.19,$42559.66,$39168.65,$23412.56,$31730.38,$22973.36,$36967.53
3/15/2023,$43145.70,$36554.78,$1048.37,$13644.07,$47618.93,$31446.37,$7781.63
3/31/2023,$1508.00,$5749.44,$35465.93,$9510.26,$29802.96,$45440.67,$38749.20
8/22/2022,$3751.76,$3802.50,$48621.01,$13187.66,$43793.23,$22987.37,$45760.76
5/2/2023,$18114.33,$45657.25,$6665.45,$37519.07,$9832.52,$3839.09,$42790.97
4/22/2023,$41567.33,$47314.51,$21850.83,$41872.14,$7457.94,$10538.56,$36181.80
12/18/2022,$27765.75,$33355.72,$37587.57,$40817.08,$37378.37,$37705.68,$30589.83
9/19/2022,$15167.05,$49953.79,$36776.88,$20933.65,$4774.17,$35012.47,$30063.27
8/20/2022,$24657.40,$38310.42,$5762.16,$31648.72,$46172.14,$4957.54,$26550.60
4/8/2023,$17384.74,$44424.50,$45301.74,$49608.49,$43852.67,$17517.55,$35860.56
3/6/2023,$33920.52,$43075.44,$41722.56,$39054.60,$4610.84,$12379.84,$40899.44
2/23/2023,$27793.63,$25010.78,$34632.76,$36800.81,$28382.74,$43711.93,$16252.53
7/12/2023,$43045.47,$15109.67,$28001.00,$8483.08,$7843.38,$24162.50,$25178.03
2/19/2023,$41233.59,$43227.43,$9355.80,$11840.99,$28328.50,$23704.70,$5908.31
3/3/2023,$17721.56,$31904.72,$41428.04,$948.88,$33395.02,$7659.22,$48586.28
3/22/2023,$7379.57,$41090.26,$8671.40,$18133.29,$48248.84,$13444.68,$41447.69
8/29/2022,$43800.66,$34310.45,$16417.51,$35337.61,$11293.80,$27866.14,$1739.94
8/29/2022,$41868.91,$44875.01,$24387.72,$35469.46,$23380.35,$14254.88,$28762.75
5/18/2023,$46401.87,$41283.18,$47636.24,$11248.33,$9839.15,$731.16,$39270.67
3/30/2023,$25411.10,$46975.89,$45284.37,$14401.01,$16403.09,$27961.24,$15558.22
6/2/2023,$45744.53,$11045.91,$6401.13,$45553.12,$1114.14,$33011.92,$8567.16
2/20/2023,$3881.81,$25831.54,$1115.69,$28324.80,$46023.59,$902.34,$16790.14
9/2/2022,$36925.45,$45920.82,$48039.16,$37629.68,$43981.28,$40851.74,$17619.01
7/8/2023,$32922.65,$43041.12,$23334.40,$16123.21,$39861.10,$42980.78,$37778.09
5/24/2023,$11528.62,$44876.31,$37187.19,$3044.85,$47187.30,$22279.41,$47389.93
11/25/2022,$30934.31,$22067.03,$46995.51,$27297.52,$15157.75,$19055.68,$35667.70
12/27/2022,$37008.17,$5172.07,$10211.05,$12274.39,$21729.84,$34524.35,$11920.79
2/11/2023,$26959.20,$5333.65,$15875.94,$38769.14,$5686.15,$12139.63,$7992.15
12/18/2022,$46442.12,$11328.21,$16464.90,$44730.91,$8124.66,$19131.13,$33662.27
11/17/2022,$16571.13,$42377.90,$155.63,$34183.65,$13568.98,$20050.10,$44381.67
9/5/2022,$16594.83,$3688.23,$36798.43,$22795.33,$21534.71,$21585.73,$10472.33
10/27/2022,$17819.59,$17226.12,$17920.51,$23596.88,$33176.46,$48785.31,$44178.24
5/24/2023,$30044.32,$32217.11,$2219.80,$11178.59,$29180.72,$41022.18,$27036.16
9/6/2022,$637.53,$30920.75,$29359.26,$4155.24,$42522.08,$22002.99,$16508.29
9/1/2022,$6128.27,$7808.14,$35186.23,$22534.88,$8208.79,$6658.33,$18906.95
3/20/2023,$5232.52,$22831.62,$6979.10,$32669.21,$3501.11,$1358.83,$7762.46
7/29/2023,$12927.90,$23115.61,$10760.73,$35401.05,$41202.69,$14427.05,$20344.28
8/6/2023,$20669.91,$25103.90,$24171.99,$22537.04,$34420.06,$48590.26,$11961.83
5/16/2023,$5417.29,$20603.26,$17843.70,$3505.54,$22903.07,$3138.78,$20122.30
8/23/2022,$49757.96,$26391.76,$15963.31,$13691.18,$47148.59,$3877.95,$43530.36
5/12/2023,$31714.00,$16300.52,$39192.50,$45314.23,$45252.26,$1941.25,$32791.16
4/20/2023,$5278.35,$34294.81,$5643.78,$27082.74,$46894.19,$34915.05,$35010.28
11/8/2022,$32025.24,$35322.19,$10192.44,$46395.09,$1339.48,$21608.73,$1800.10
2/14/2023,$7670.00,$18520.35,$3484.64,$8748.10,$18805.41,$312.57,$9329.94
2/1/2023,$48182.11,$4803.86,$42678.43,$26036.47,$16127.64,$21607.82,$8108.69
9/8/2022,$48534.57,$32976.87,$36553.73,$40496.93,$16355.82,$4684.86,$43644.69
9/29/2022,$25977.53,$4918.41,$5843.02,$872.05,$22593.94,$2074.72,$49777.38
7/20/2023,$4535.45,$45606.60,$13535.27,$33612.88,$36877.73,$3598.15,$9658.05
10/28/2022,$43284.80,$16718.20,$48536.36,$1208.96,$12847.96,$14716.77,$47700.67
8/18/2022,$28277.23,$39132.31,$13756.95,$35801.81,$26546.30,$6861.95,$32616.28
7/14/2023,$37969.02,$4409.91,$21309.23,$41013.70,$14003.81,$24004.60,$7929.38
4/16/2023,$22054.78,$27420.66,$7446.43,$4282.82,$22389.83,$41751.68,$20799.81
10/4/2022,$31496.71,$35583.97,$14318.31,$43637.03,$30855.19,$21576.69,$41851.81
9/29/2022,$19041.01,$2275.90,$12472.57,$3422.94,$7006.27,$30272.91,$40049.53
7/21/2023,$3601.96,$22330.85,$48433.02,$49725.44,$49402.93,$5769.52,$35046.51
8/23/2022,$35072.18,$21195.09,$16207.87,$43465.77,$4748.91,$18234.21,$2420.42
9/13/2022,$7366.25,$19390.27,$30706.48,$10758.35,$12222.38,$29471.61,$24221.33
4/5/2023,$42988.07,$9646.45,$19773.21,$15475.89,$22746.18,$11875.01,$13566.97
9/21/2022,$3847.56,$15021.73,$46420.77,$40501.81,$46777.26,$26647.21,$36807.32
3/10/2023,$28934.41,$32292.37,$44068.15,$32220.34,$16577.76,$47081.55,$4987.57
7/10/2023,$18648.80,$10088.15,$4819.03,$10803.40,$22251.67,$958.53,$45015.21
4/27/2023,$47916.68,$36418.65,$35555.79,$19622.68,$13191.02,$37822.02,$8792.32
6/27/2023,$47370.44,$28707.44,$33911.52,$36891.17,$44017.36,$32411.10,$4115.72
9/30/2022,$4061.07,$43080.90,$29934.74,$47450.88,$6473.61,$43235.63,$39901.55
3/29/2023,$10954.57,$21554.37,$38401.78,$33493.17,$8973.59,$42152.38,$45284.02
8/6/2023,$8337.77,$7537.66,$42997.00,$32851.99,$19567.46,$39119.82,$14509.93
3/27/2023,$38772.32,$29661.75,$42389.82,$10038.23,$8176.33,$35364.66,$5238.34
11/25/2022,$46249.18,$12019.08,$25083.41,$2401.32,$30497.70,$41682.72,$44176.77
12/6/2022,$37468.77,$5817.18,$21739.74,$7218.26,$34374.29,$9181.30,$43758.90
8/3/2023,$7279.05,$33327.76,$49063.77,$41525.14,$13918.52,$20673.90,$22516.16
7/23/2023,$37797.20,$382.12,$43085.48,$28198.25,$35677.83,$30763.45,$14922.40
12/31/2022,$3451.11,$35775.10,$33849.50,$22579.15,$15569.35,$23656.98,$19183.59
4/25/2023,$32458.51,$32987.19,$8889.66,$33275.93,$7228.17,$14289.97,$36656.10
3/19/2023,$29128.01,$9116.18,$37496.55,$21594.01,$48865.27,$7136.68,$36565.85
5/20/2023,$17974.41,$11618.78,$31311.27,$35414.51,$33346.80,$1747.70,$4641.04
1/9/2023,$1309.11,$16807.39,$6362.41,$12742.94,$23228.07,$47568.31,$21335.22
5/5/2023,$348.26,$9511.35,$27056.88,$30802.07,$40596.96,$22867.44,$40351.45
11/15/2022,$40566.78,$19192.56,$21716.23,$47716.16,$31036.83,$12839.19,$6007.90
10/26/2022,$27018.36,$4303.83,$48208.85,$29787.00,$19036.89,$39408.75,$9382.97
1/19/2023,$27139.83,$9283.40,$4728.68,$31344.82,$42534.18,$19690.72,$13335.87
3/16/2023,$9109.67,$4813.28,$13830.55,$10559.58,$32613.15,$26218.10,$2883.42
10/4/2022,$21470.69,$35993.35,$35745.11,$7753.03,$9684.85,$24278.48,$28980.87
7/3/2023,$8350.27,$470.25,$20241.52,$31668.61,$12738.14,$25227.48,$6002.13
8/18/2022,$10080.10,$42439.67,$41829.08,$27685.33,$43696.80,$8539.48,$31323.34
9/20/2022,$32547.21,$12999.85,$8076.20,$38758.78,$46207.08,$39387.22,$39669.65
12/20/2022,$34792.42,$7705.93,$13904.93,$22572.54,$34400.34,$3609.90,$24894.65
11/4/2022,$15948.71,$12162.93,$28052.96,$34332.73,$43624.50,$14115.85,$31882.77
4/11/2023,$40796.77,$24201.35,$22774.36,$13270.82,$18642.93,$41565.04,$10274.97
11/11/2022,$2894.91,$30065.64,$30907.80,$26196.67,$33763.62,$21992.15,$6631.52
6/22/2023,$6169.65,$10762.04,$32521.02,$39614.67,$2868.02,$18070.46,$20260.57
10/11/2022,$26950.20,$36867.20,$12951.75,$10738.39,$12860.14,$19865.95,$27601.42
1/5/2023,$44184.27,$30123.42,$34927.80,$9636.73,$37868.18,$36691.18,$3592.22
5/28/2023,$381.66,$14371.89,$10692.48,$20698.88,$11543.00,$33727.63,$5125.57
5/14/2023,$41424.78,$23332.79,$2718.71,$6420.05,$44569.76,$7826.08,$9862.06
12/13/2022,$10405.47,$24720.80,$38870.81,$26093.41,$30694.71,$30508.83,$14809.30
10/6/2022,$20995.21,$40244.00,$2735.90,$11481.78,$25238.73,$14667.93,$1277.23
12/29/2022,$47533.65,$14660.00,$11773.62,$48476.12,$17648.73,$43181.77,$24309.40
12/19/2022,$41791.87,$24811.41,$32844.74,$27432.80,$40089.60,$12801.07,$24997.27
2/25/2023,$12998.98,$21013.62,$1444.47,$39733.45,$37634.37,$19039.65,$34897.33
11/9/2022,$32851.05,$33710.54,$42753.97,$25326.06,$30220.91,$1431.96,$10296.29
7/22/2023,$23054.60,$14158.43,$43134.21,$33815.34,$9404.22,$41199.51,$8557.64
12/27/2022,$502.49,$37438.84,$27164.04,$36809.56,$17493.82,$22861.38,$43948.67
10/7/2022,$30076.74,$29990.17,$32803.37,$5280.29,$37122.39,$14195.19,$31501.96
1/12/2023,$11542.77,$45005.80,$40909.18,$1295.14,$24184.06,$24582.83,$154.29
7/2/2023,$8299.32,$36300.52,$44688.08,$16571.02,$10458.65,$42252.16,$4960.27
3/12/2023,$14965.64,$26610.52,$15572.40,$32456.82,$26192.47,$41832.70,$49216.76
12/7/2022,$4203.21,$5234.19,$12464.86,$42918.44,$33762.56,$5014.56,$25852.25
3/31/2023,$7949.66,$7535.09,$16190.26,$12973.38,$13950.68,$17255.19,$42227.69
4/1/2023,$35397.80,$29647.69,$23565.34,$37607.78,$6016.28,$21084.77,$15488.11
3/31/2023,$11578.56,$2820.29,$7058.89,$35469.75,$43459.29,$18221.93,$28361.56
12/5/2022,$31131.91,$3225.50,$47209.94,$42396.94,$42694.90,$9300.02,$39113.68
10/11/2022,$46529.81,$22237.78,$49041.74,$44090.72,$41712.50,$2308.10,$37360.21
11/23/2022,$28148.89,$33842.15,$30465.04,$47830.67,$45530.26,$790.15,$1633.16
6/8/2023,$6610.18,$5663.71,$6700.43,$48191.20,$29119.20,$30435.22,$20792.65
1/11/2023,$22017.26,$49087.98,$28784.11,$49770.16,$24385.91,$19135.46,$9336.98
5/1/2023,$41463.11,$32590.91,$28485.42,$12349.61,$41267.65,$44585.03,$18730.61
5/5/2023,$23896.08,$35570.80,$28660.73,$11988.39,$47841.60,$22568.47,$12625.53
6/19/2023,$6826.97,$28092.12,$36813.24,$48600.94,$1513.76,$8197.07,$4659.80
8/27/2022,$43719.03,$40811.53,$13029.54,$15701.39,$38419.77,$32928.34,$8762.17
9/14/2022,$29997.86,$5241.90,$38942.24,$30936.96,$28877.20,$37663.79,$32305.48
1/2/2023,$34110.04,$48235.00,$28992.60,$6252.39,$33266.15,$2028.62,$25307.41
5/22/2023,$46603.45,$7518.87,$38643.95,$18119.77,$2151.53,$43079.57,$26340.93
8/8/2023,$4009.68,$6320.77,$24681.92,$48275.67,$40959.01,$5142.67,$6540.60
3/10/2023,$32669.13,$27294.46,$44236.17,$25028.02,$32472.87,$5786.42,$31776.98
10/24/2022,$34565.68,$28699.39,$10296.10,$9670.27,$48036.07,$16659.14,$47373.11
9/9/2022,$43691.94,$19506.16,$7737.08,$9972.55,$45650.93,$6549.16,$13505.60
9/22/2022,$46784.10,$13410.53,$27456.04,$32641.82,$13571.68,$13397.95,$40049.37
8/28/2022,$9807.55,$10726.28,$36663.28,$32069.98,$39797.99,$24809.16,$40898.02
6/15/2023,$48228.05,$8476.71,$8418.69,$14761.50,$7138.37,$13284.84,$39000.76
12/6/2022,$48386.52,$9635.01,$32448.12,$24984.71,$43500.27,$12574.44,$13029.91
5/7/2023,$24952.86,$22549.19,$49951.96,$49578.82,$11439.19,$33561.55,$26204.48
9/8/2022,$8354.71,$46471.88,$21889.37,$41427.87,$45797.12,$13730.87,$23804.98
